# Current_Dump_NR.csv run at 2013-08-28 00:00:00 PST on 804 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
linobj105106,0.000000,0.000000,-49.901098,-76.072303,0.000000,0.000000
linobj105108,103.289526,-13.089875,0.000000,0.000000,0.000000,0.000000
linobj106107,0.000000,0.000000,-46.563953,-72.861470,0.000000,0.000000
linobj108109,103.289526,-13.089875,0.000000,0.000000,0.000000,0.000000
linobj108300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj109110,98.999381,-11.619948,0.000000,0.000000,0.000000,0.000000
linobj110111,2.157627,-0.765060,0.000000,0.000000,0.000000,0.000000
linobj110112,96.841754,-10.854889,0.000000,0.000000,0.000000,0.000000
linobj112113,94.687290,-10.088156,0.000000,0.000000,0.000000,0.000000
linobj113114,90.451548,-8.591689,0.000000,0.000000,0.000000,0.000000
linobj13535,137.358698,-31.109279,-135.657279,-66.881822,-4.017040,99.723615
linobj1491,477.615965,-125.181864,-329.205863,-272.447961,-173.957350,558.078098
linobj15252,300.210777,-82.460393,-145.631283,-128.396105,-81.647024,277.361401
linobj670167,258.924068,-55.528307,-115.487502,-108.188772,-75.827470,232.290620
linobj197101,103.289526,-13.089875,-49.901098,-76.072303,-2.421146,11.095094
triplex_l1,4.463284,-1.202404,0.000000,0.000000,0.000000,0.000000
l1_tpn_tm,44.254440,-11.536998,-44.254440,11.536998,0.000000,0.000000
triplex_l2,0.000000,0.000000,-1.662068,-1.642576,0.000000,0.000000
l2_tpn_tm,-15.998911,-16.327569,15.998911,16.327569,0.000000,0.000000
triplex_l4,0.000000,0.000000,0.000000,0.000000,-1.142905,4.441995
l4_tpn_tm,-11.664697,43.855171,11.664697,-43.855171,0.000000,0.000000
triplex_l5,0.000000,0.000000,0.000000,0.000000,-0.545878,2.244557
l5_tpn_tm,-5.692027,21.868824,5.692027,-21.868824,0.000000,0.000000
triplex_l6,0.000000,0.000000,0.000000,0.000000,-1.110460,4.422838
l6_tpn_tm,-11.342136,43.668322,11.342136,-43.668322,0.000000,0.000000
triplex_l7,2.239067,-0.638621,0.000000,0.000000,0.000000,0.000000
l7_tpn_tm,22.001135,-5.894623,-22.001135,5.894623,0.000000,0.000000
triplex_l9,4.408194,-1.245186,0.000000,0.000000,0.000000,0.000000
l9_tpn_tm,43.712969,-11.964837,-43.712969,11.964837,0.000000,0.000000
triplex_l10,2.280861,-0.663519,0.000000,0.000000,0.000000,0.000000
l10_tpn_tm,22.413715,-6.131430,-22.413715,6.131430,0.000000,0.000000
triplex_l11,4.513532,-1.276461,0.000000,0.000000,0.000000,0.000000
l11_tpn_tm,44.757457,-12.265550,-44.757457,12.265550,0.000000,0.000000
triplex_l12,0.000000,0.000000,-1.661199,-1.633925,0.000000,0.000000
l12_tpn_tm,-15.991889,-16.242844,15.991889,16.242844,0.000000,0.000000
triplex_l16,0.000000,0.000000,0.000000,0.000000,-1.087785,4.407890
l16_tpn_tm,-11.116578,43.522313,11.116578,-43.522313,0.000000,0.000000
triplex_l17,0.000000,0.000000,0.000000,0.000000,-0.534429,2.236945
l17_tpn_tm,-5.578815,21.796255,5.578815,-21.796255,0.000000,0.000000
triplex_l19,4.352169,-1.292344,0.000000,0.000000,0.000000,0.000000
l19_tpn_tm,43.162489,-12.435937,-43.162489,12.435937,0.000000,0.000000
triplex_l20,4.350757,-1.292496,0.000000,0.000000,0.000000,0.000000
l20_tpn_tm,43.148484,-12.437502,-43.148484,12.437502,0.000000,0.000000
triplex_l22,0.000000,0.000000,-3.247414,-3.202957,0.000000,0.000000
l22_tpn_tm,-31.870846,-31.949845,31.870846,31.949845,0.000000,0.000000
triplex_l24,0.000000,0.000000,0.000000,0.000000,-1.069252,4.385908
l24_tpn_tm,-10.931402,43.306478,10.931402,-43.306478,0.000000,0.000000
triplex_l28,4.350689,-1.295479,0.000000,0.000000,0.000000,0.000000
l28_tpn_tm,43.148053,-12.467021,-43.148053,12.467021,0.000000,0.000000
triplex_l29,4.351053,-1.296011,0.000000,0.000000,0.000000,0.000000
l29_tpn_tm,43.151755,-12.472320,-43.151755,12.472320,0.000000,0.000000
triplex_l30,0.000000,0.000000,0.000000,0.000000,-1.068619,4.384057
l30_tpn_tm,-10.925037,43.288066,10.925037,-43.288066,0.000000,0.000000
triplex_l31,0.000000,0.000000,0.000000,0.000000,-0.537517,2.279235
l31_tpn_tm,-5.615755,22.209153,5.615755,-22.209153,0.000000,0.000000
triplex_l32,0.000000,0.000000,0.000000,0.000000,-0.537460,2.279397
l32_tpn_tm,-5.615198,22.210837,5.615198,-22.210837,0.000000,0.000000
triplex_l33,4.455632,-1.327972,0.000000,0.000000,0.000000,0.000000
l33_tpn_tm,44.188748,-12.779822,-44.188748,12.779822,0.000000,0.000000
triplex_l34,0.000000,0.000000,0.000000,0.000000,-1.088936,4.409083
l34_tpn_tm,-11.128058,43.534038,11.128058,-43.534038,0.000000,0.000000
triplex_l37,4.340703,-1.300394,0.000000,0.000000,0.000000,0.000000
l37_tpn_tm,43.049691,-12.516497,-43.049691,12.516497,0.000000,0.000000
triplex_l38,0.000000,0.000000,-1.654914,-1.603040,0.000000,0.000000
l38_tpn_tm,-15.935290,-15.939752,15.935290,15.939752,0.000000,0.000000
triplex_l39,0.000000,0.000000,-1.655078,-1.603059,0.000000,0.000000
l39_tpn_tm,-15.936984,-15.939994,15.936984,15.939994,0.000000,0.000000
triplex_l41,0.000000,0.000000,0.000000,0.000000,-0.519374,2.223140
l41_tpn_tm,-5.429347,21.663700,5.429347,-21.663700,0.000000,0.000000
triplex_l42,2.188415,-0.676718,0.000000,0.000000,0.000000,0.000000
l42_tpn_tm,21.511904,-6.275470,-21.511904,6.275470,0.000000,0.000000
triplex_l43,0.000000,0.000000,-3.240150,-3.178329,0.000000,0.000000
l43_tpn_tm,-31.800963,-31.705598,31.800963,31.705598,0.000000,0.000000
triplex_l45,2.185385,-0.677471,0.000000,0.000000,0.000000,0.000000
l45_tpn_tm,21.482335,-6.283267,-21.482335,6.283267,0.000000,0.000000
triplex_l46,2.185244,-0.677544,0.000000,0.000000,0.000000,0.000000
l46_tpn_tm,21.480991,-6.284017,-21.480991,6.284017,0.000000,0.000000
triplex_l50,0.000000,0.000000,0.000000,0.000000,-1.039798,4.370433
l50_tpn_tm,-10.638754,43.155710,10.638754,-43.155710,0.000000,0.000000
triplex_l51,2.181768,-0.679134,0.000000,0.000000,0.000000,0.000000
l51_tpn_tm,21.447242,-6.300127,-21.447242,6.300127,0.000000,0.000000
triplex_l52,4.350325,-1.291980,0.000000,0.000000,0.000000,0.000000
l52_tpn_tm,43.144171,-12.432433,-43.144171,12.432433,0.000000,0.000000
triplex_l53,4.337076,-1.303313,0.000000,0.000000,0.000000,0.000000
l53_tpn_tm,43.014046,-12.545673,-43.014046,12.545673,0.000000,0.000000
triplex_l55,2.187241,-0.680046,0.000000,0.000000,0.000000,0.000000
l55_tpn_tm,21.500874,-6.308140,-21.500874,6.308140,0.000000,0.000000
triplex_l56,0.000000,0.000000,-1.661058,-1.616154,0.000000,0.000000
l56_tpn_tm,-15.993307,-16.068993,15.993307,16.068993,0.000000,0.000000
triplex_l58,0.000000,0.000000,-1.658576,-1.609136,0.000000,0.000000
l58_tpn_tm,-15.970091,-15.999942,15.970091,15.999942,0.000000,0.000000
triplex_l59,0.000000,0.000000,-1.658823,-1.609290,0.000000,0.000000
l59_tpn_tm,-15.972607,-16.001520,15.972607,16.001520,0.000000,0.000000
triplex_l60,2.155498,-0.714269,0.000000,0.000000,0.000000,0.000000
l60_tpn_tm,21.195899,-6.648029,-21.195899,6.648029,0.000000,0.000000
triplex_l62,0.000000,0.000000,0.000000,0.000000,-0.964565,4.334081
l62_tpn_tm,-9.891397,42.802417,9.891397,-42.802417,0.000000,0.000000
triplex_l63,4.263475,-1.374517,0.000000,0.000000,0.000000,0.000000
l63_tpn_tm,42.291780,-13.256284,-42.291780,13.256284,0.000000,0.000000
triplex_l64,0.000000,0.000000,-5.923735,-5.843598,0.000000,0.000000
l64_tpn_tm,-58.658435,-58.378858,58.658435,58.378858,0.000000,0.000000
triplex_l66,0.000000,0.000000,0.000000,0.000000,-1.793709,7.925243
l66_tpn_tm,-18.187982,78.743075,18.187982,-78.743075,0.000000,0.000000
triplex_l68,2.199656,-0.742456,0.000000,0.000000,0.000000,0.000000
l68_tpn_tm,21.632053,-6.916546,-21.632053,6.916546,0.000000,0.000000
triplex_l69,4.351074,-1.433541,0.000000,0.000000,0.000000,0.000000
l69_tpn_tm,43.162874,-13.832793,-43.162874,13.832793,0.000000,0.000000
triplex_l70,2.197723,-0.742813,0.000000,0.000000,0.000000,0.000000
l70_tpn_tm,21.613177,-6.920321,-21.613177,6.920321,0.000000,0.000000
triplex_l71,4.348781,-1.434061,0.000000,0.000000,0.000000,0.000000
l71_tpn_tm,43.140232,-13.838122,-43.140232,13.838122,0.000000,0.000000
triplex_l73,0.000000,0.000000,0.000000,0.000000,-0.946842,4.415796
l73_tpn_tm,-9.722789,43.611835,9.722789,-43.611835,0.000000,0.000000
triplex_l74,0.000000,0.000000,0.000000,0.000000,-0.945369,4.414184
l74_tpn_tm,-9.708089,43.595992,9.708089,-43.595992,0.000000,0.000000
triplex_l75,0.000000,0.000000,0.000000,0.000000,-0.945057,4.415053
l75_tpn_tm,-9.704987,43.604857,9.704987,-43.604857,0.000000,0.000000
triplex_l77,0.000000,0.000000,-3.307330,-3.241518,0.000000,0.000000
l77_tpn_tm,-32.460543,-32.336185,32.460543,32.336185,0.000000,0.000000
triplex_l79,4.348775,-1.450827,0.000000,0.000000,0.000000,0.000000
l79_tpn_tm,43.141528,-14.004012,-43.141528,14.004012,0.000000,0.000000
triplex_l80,0.000000,0.000000,-3.307135,-3.241110,0.000000,0.000000
l80_tpn_tm,-32.458666,-32.332134,32.458666,32.332134,0.000000,0.000000
triplex_l82,4.349163,-1.452237,0.000000,0.000000,0.000000,0.000000
l82_tpn_tm,43.145515,-14.017968,-43.145515,14.017968,0.000000,0.000000
triplex_l83,0.000000,0.000000,0.000000,0.000000,-0.455195,2.236832
l83_tpn_tm,-4.803755,21.807675,4.803755,-21.807675,0.000000,0.000000
triplex_l84,0.000000,0.000000,0.000000,0.000000,-0.454218,2.235683
l84_tpn_tm,-4.794031,21.796550,4.794031,-21.796550,0.000000,0.000000
triplex_l85,0.000000,0.000000,0.000000,0.000000,-0.929073,4.406698
l85_tpn_tm,-9.546195,43.523421,9.546195,-43.523421,0.000000,0.000000
triplex_l86,0.000000,0.000000,-1.679105,-1.632093,0.000000,0.000000
l86_tpn_tm,-16.167214,-16.227718,16.167214,16.227718,0.000000,0.000000
triplex_l87,0.000000,0.000000,-3.282458,-3.251068,0.000000,0.000000
l87_tpn_tm,-32.213555,-32.428627,32.213555,32.428627,0.000000,0.000000
triplex_l88,4.344144,-1.488689,0.000000,0.000000,0.000000,0.000000
l88_tpn_tm,43.098729,-14.378944,-43.098729,14.378944,0.000000,0.000000
triplex_l90,0.000000,0.000000,-3.275217,-3.251199,0.000000,0.000000
l90_tpn_tm,-32.141965,-32.429358,32.141965,32.429358,0.000000,0.000000
triplex_l92,0.000000,0.000000,0.000000,0.000000,-0.803935,4.355154
l92_tpn_tm,-8.303882,43.023766,8.303882,-43.023766,0.000000,0.000000
triplex_l94,4.368609,-1.486783,0.000000,0.000000,0.000000,0.000000
l94_tpn_tm,43.340714,-14.358221,-43.340714,14.358221,0.000000,0.000000
triplex_l95,0.000000,0.000000,-1.668290,-1.634477,0.000000,0.000000
l95_tpn_tm,-16.061053,-16.249332,16.061053,16.249332,0.000000,0.000000
triplex_l96,0.000000,0.000000,-1.668378,-1.634473,0.000000,0.000000
l96_tpn_tm,-16.061967,-16.249321,16.061967,16.249321,0.000000,0.000000
triplex_l98,4.347762,-1.438086,0.000000,0.000000,0.000000,0.000000
l98_tpn_tm,43.130634,-13.878217,-43.130634,13.878217,0.000000,0.000000
triplex_l99,0.000000,0.000000,-3.325611,-3.236118,0.000000,0.000000
l99_tpn_tm,-32.641609,-32.284173,32.641609,32.284173,0.000000,0.000000
triplex_l100,0.000000,0.000000,0.000000,0.000000,-0.970564,4.428158
l100_tpn_tm,-9.958422,43.732408,9.958422,-43.732408,0.000000,0.000000
triplex_l102,0.000000,0.000000,0.000000,0.000000,-0.476654,2.245804
l102_tpn_tm,-5.015082,21.892014,5.015082,-21.892014,0.000000,0.000000
triplex_l103,0.000000,0.000000,0.000000,0.000000,-0.972866,4.425042
l103_tpn_tm,-9.980991,43.701253,9.980991,-43.701253,0.000000,0.000000
triplex_l104,0.000000,0.000000,0.000000,0.000000,-0.971626,4.424248
l104_tpn_tm,-9.968622,43.693603,9.968622,-43.693603,0.000000,0.000000
triplex_l106,0.000000,0.000000,-3.337145,-3.210833,0.000000,0.000000
l106_tpn_tm,-32.757788,-32.034954,32.757788,32.034954,0.000000,0.000000
triplex_l107,0.000000,0.000000,-3.336969,-3.178109,0.000000,0.000000
l107_tpn_tm,-32.758858,-31.711216,32.758858,31.711216,0.000000,0.000000
triplex_l109,4.290145,-1.469926,0.000000,0.000000,0.000000,0.000000
l109_tpn_tm,42.563090,-14.197800,-42.563090,14.197800,0.000000,0.000000
triplex_l111,2.157627,-0.765060,0.000000,0.000000,0.000000,0.000000
l111_tpn_tm,21.224576,-7.144342,-21.224576,7.144342,0.000000,0.000000
triplex_l112,2.154463,-0.766733,0.000000,0.000000,0.000000,0.000000
l112_tpn_tm,21.193932,-7.161253,-21.193932,7.161253,0.000000,0.000000
triplex_l113,4.235742,-1.496467,0.000000,0.000000,0.000000,0.000000
l113_tpn_tm,42.027194,-14.465024,-42.027194,14.465024,0.000000,0.000000
triplex_l114,2.130054,-0.778201,0.000000,0.000000,0.000000,0.000000
l114_tpn_tm,20.957050,-7.277354,-20.957050,7.277354,0.000000,0.000000
sw13152,300.210777,-82.460393,-145.631283,-128.396105,-81.647024,277.361401
sw18135,137.358698,-31.109279,-135.657279,-66.881822,-4.017040,99.723615
sw60160,265.397169,-56.916514,-118.374690,-110.893491,-77.723157,238.097886
sw61611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw97197,103.289526,-13.089875,-49.901098,-76.072303,-2.421146,11.095094
sw1491149,477.615965,-125.181864,-329.205863,-272.447961,-173.957350,558.078098
sw250251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw450451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw300350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw95195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tran611610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
reg1501491,489.556364,-128.311411,-337.436010,-279.259160,-178.306284,572.030051
reg252601,4.567023,-1.361171,0.000000,0.000000,-1.101851,4.672598
reg91401,6.964253,-1.988480,0.000000,0.000000,0.000000,0.000000
reg1606701,265.397169,-56.916514,-118.374690,-110.893491,-77.723157,238.097886
swEV6,88.321494,-7.813488,0.000000,0.000000,0.000000,0.000000
swEV5,0.000000,0.000000,-43.226984,-69.683361,0.000000,0.000000
swEV4,0.000000,0.000000,0.000000,0.000000,-72.294980,154.738530
swEV4_storage,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
swEV3,82.044881,-6.213915,0.000000,0.000000,0.000000,0.000000
swEV2,0.000000,0.000000,-41.346620,-70.690576,0.000000,0.000000
swEV1,0.000000,0.000000,0.000000,0.000000,-79.543170,145.387212
swEV1_storage,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
