# Current_Dump_NR_2.csv run at 2013-08-28 00:00:00 PST on 800 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
linobj3638,0.000000,0.000000,-3.316337,-3.237677,0.000000,0.000000
linobj3839,0.000000,0.000000,-1.658251,-1.618849,0.000000,0.000000
linobj4041,0.000000,0.000000,0.000000,0.000000,-0.569757,2.242666
linobj4042,66.395206,-45.129065,-85.275478,-39.137264,6.819567,75.674909
linobj4243,0.000000,0.000000,-3.246177,-3.208994,0.000000,0.000000
linobj4244,64.182966,-44.496874,-82.029301,-35.928270,6.819567,75.674909
linobj4445,4.419100,-1.264639,0.000000,0.000000,0.000000,0.000000
linobj4447,59.763867,-43.232235,-82.029301,-35.928270,6.819567,75.674909
linobj4546,2.209480,-0.632358,0.000000,0.000000,0.000000,0.000000
linobj4748,28.746625,-21.279539,-32.939426,-14.428661,3.996281,35.746416
linobj4749,16.622055,-11.299827,-32.687116,-14.312473,0.836623,22.130747
linobj4950,2.206991,-0.632188,0.000000,0.000000,-1.146190,4.411527
linobj5051,2.206991,-0.632188,0.000000,0.000000,0.000000,0.000000
linobj51151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj5253,125.609597,-63.072761,-101.220839,-58.930330,-12.220032,120.369317
linobj5354,121.215699,-61.861891,-101.220839,-58.930330,-12.220032,120.369317
linobj5455,2.218358,-0.630705,-1.661722,-1.627383,0.000000,0.000000
linobj5457,118.997341,-61.231186,-99.559117,-57.302947,-12.220032,120.369317
linobj5556,0.000000,0.000000,-1.661722,-1.627383,0.000000,0.000000
linobj5758,0.000000,0.000000,-3.319812,-3.244094,0.000000,0.000000
linobj5760,118.997341,-61.231186,-96.239305,-54.058853,-12.220032,120.369317
linobj5859,0.000000,0.000000,-1.660030,-1.622125,0.000000,0.000000
linobj6061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj6062,22.782656,-21.302001,-22.333697,-13.114946,-5.270734,39.756580
linobj6263,22.782656,-21.302001,-22.333697,-13.114946,-4.134996,35.348095
linobj6364,18.429617,-20.075181,-22.333697,-13.114946,-4.134996,35.348095
linobj6465,18.429617,-20.075181,-16.402119,-7.212476,-4.134996,35.348095
linobj6566,0.000000,0.000000,0.000000,0.000000,-2.107498,8.060438
linobj6768,13.398004,-3.851767,0.000000,0.000000,0.000000,0.000000
linobj6772,57.393508,-28.660923,-62.086380,-30.046800,-2.745824,62.822945
linobj6797,20.928659,-5.818406,-10.016652,-9.898475,-4.033979,15.823627
linobj6869,11.147358,-3.193359,0.000000,0.000000,0.000000,0.000000
linobj6970,6.696886,-1.926412,0.000000,0.000000,0.000000,0.000000
linobj7071,4.448177,-1.267564,0.000000,0.000000,0.000000,0.000000
linobj7273,0.000000,0.000000,0.000000,0.000000,-3.456086,13.526792
linobj7276,57.393508,-28.660923,-62.086380,-30.046800,0.710262,49.296153
linobj7374,0.000000,0.000000,0.000000,0.000000,-2.302906,9.017095
linobj7475,0.000000,0.000000,0.000000,0.000000,-1.151310,4.509002
linobj7677,8.893656,-2.541674,-6.645144,-6.541436,-2.276237,9.080677
linobj7686,8.970123,-2.541650,-11.733051,-11.450619,-1.191958,4.583131
linobj7778,8.893656,-2.541674,-3.322452,-3.270508,-2.276237,9.080677
linobj7879,4.446576,-1.270129,0.000000,0.000000,0.000000,0.000000
linobj7880,4.447080,-1.271546,-3.322452,-3.270508,-2.276237,9.080677
linobj8081,4.447080,-1.271546,0.000000,0.000000,-2.276237,9.080677
linobj8182,4.447080,-1.271546,0.000000,0.000000,-0.565219,2.287939
linobj8184,0.000000,0.000000,0.000000,0.000000,-1.711018,6.792738
linobj8283,0.000000,0.000000,0.000000,0.000000,-0.565219,2.287939
linobj8485,0.000000,0.000000,0.000000,0.000000,-1.146855,4.505945
linobj8687,8.970123,-2.541650,-10.037665,-9.808433,-1.191958,4.583131
linobj8788,4.525760,-1.271473,0.000000,0.000000,0.000000,0.000000
linobj8789,4.444363,-1.270177,-6.714646,-6.543566,-1.191958,4.583131
linobj8990,0.000000,0.000000,-3.323170,-3.263602,0.000000,0.000000
linobj8991,4.444363,-1.270177,-3.391475,-3.279963,-1.191958,4.583131
linobj9192,0.000000,0.000000,0.000000,0.000000,-1.191958,4.583131
linobj9193,4.444363,-1.270177,-3.391475,-3.279963,0.000000,0.000000
linobj9394,4.444363,-1.270177,0.000000,0.000000,0.000000,0.000000
linobj9395,0.000000,0.000000,-3.391475,-3.279963,0.000000,0.000000
linobj9596,0.000000,0.000000,-1.695782,-1.639979,0.000000,0.000000
linobj9798,4.454509,-1.267505,-3.324482,-3.277477,-1.156805,4.514154
linobj9899,0.000000,0.000000,-3.324482,-3.277477,-1.156805,4.514154
linobj99100,0.000000,0.000000,0.000000,0.000000,-1.156805,4.514154
linobj100450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj101102,0.000000,0.000000,0.000000,0.000000,-2.877173,11.309473
linobj101105,16.474150,-4.550901,-6.692170,-6.620999,0.000000,0.000000
linobj102103,0.000000,0.000000,0.000000,0.000000,-2.308577,9.019785
linobj103104,0.000000,0.000000,0.000000,0.000000,-1.153637,4.509506
linobj105106,0.000000,0.000000,-6.692170,-6.620999,0.000000,0.000000
linobj105108,16.474150,-4.550901,0.000000,0.000000,0.000000,0.000000
linobj106107,0.000000,0.000000,-3.366891,-3.344670,0.000000,0.000000
linobj108109,16.474150,-4.550901,0.000000,0.000000,0.000000,0.000000
linobj108300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj109110,12.030288,-3.279455,0.000000,0.000000,0.000000,0.000000
linobj110111,2.244281,-0.661328,0.000000,0.000000,0.000000,0.000000
linobj110112,9.786007,-2.618127,0.000000,0.000000,0.000000,0.000000
linobj112113,7.541530,-1.956760,0.000000,0.000000,0.000000,0.000000
linobj113114,3.101921,-0.683276,0.000000,0.000000,0.000000,0.000000
linobj13535,81.470367,-45.830857,-99.281914,-42.888666,6.249810,77.917575
linobj1491,251.829239,-121.161010,-207.123912,-108.418936,-15.505035,234.243159
linobj15252,130.010537,-64.281018,-101.220839,-58.930330,-12.220032,120.369317
linobj670167,91.720171,-38.331097,-72.103032,-39.945275,-6.779803,78.646572
linobj197101,16.474150,-4.550901,-6.692170,-6.620999,-2.877173,11.309473
triplex_l1,4.471696,-1.182675,0.000000,0.000000,0.000000,0.000000
l1_tpn_tm,44.336076,-11.341129,-44.336076,11.341129,0.000000,0.000000
triplex_l2,0.000000,0.000000,-1.664494,-1.654960,0.000000,0.000000
l2_tpn_tm,-16.020640,-16.449072,16.020640,16.449072,0.000000,0.000000
triplex_l4,0.000000,0.000000,0.000000,0.000000,-1.214162,4.465887
l4_tpn_tm,-12.371649,44.085708,12.371649,-44.085708,0.000000,0.000000
triplex_l5,0.000000,0.000000,0.000000,0.000000,-0.597637,2.266192
l5_tpn_tm,-6.201746,22.072141,6.201746,-22.072141,0.000000,0.000000
triplex_l6,0.000000,0.000000,0.000000,0.000000,-1.212954,4.464768
l6_tpn_tm,-12.359599,44.074740,12.359599,-44.074740,0.000000,0.000000
triplex_l7,2.249128,-0.619866,0.000000,0.000000,0.000000,0.000000
l7_tpn_tm,22.096581,-5.709577,-22.096581,5.709577,0.000000,0.000000
triplex_l9,4.435233,-1.196371,0.000000,0.000000,0.000000,0.000000
l9_tpn_tm,43.976530,-11.479681,-43.976530,11.479681,0.000000,0.000000
triplex_l10,2.295087,-0.638319,0.000000,0.000000,0.000000,0.000000
l10_tpn_tm,22.548877,-5.882682,-22.548877,5.882682,0.000000,0.000000
triplex_l11,4.541245,-1.226487,0.000000,0.000000,0.000000,0.000000
l11_tpn_tm,45.027593,-11.768873,-45.027593,11.768873,0.000000,0.000000
triplex_l12,0.000000,0.000000,-1.663331,-1.643470,0.000000,0.000000
l12_tpn_tm,-16.011205,-16.336536,16.011205,16.336536,0.000000,0.000000
triplex_l16,0.000000,0.000000,0.000000,0.000000,-1.177628,4.438949
l16_tpn_tm,-12.007990,43.822239,12.007990,-43.822239,0.000000,0.000000
triplex_l17,0.000000,0.000000,0.000000,0.000000,-0.579822,2.253025
l17_tpn_tm,-6.025386,21.946278,6.025386,-21.946278,0.000000,0.000000
triplex_l19,4.394363,-1.213354,0.000000,0.000000,0.000000,0.000000
l19_tpn_tm,43.573552,-11.651007,-43.573552,11.651007,0.000000,0.000000
triplex_l20,4.392948,-1.213533,0.000000,0.000000,0.000000,0.000000
l20_tpn_tm,43.559517,-11.652841,-43.559517,11.652841,0.000000,0.000000
triplex_l22,0.000000,0.000000,-3.252387,-3.231015,0.000000,0.000000
l22_tpn_tm,-31.917718,-32.227826,31.917718,32.227826,0.000000,0.000000
triplex_l24,0.000000,0.000000,0.000000,0.000000,-1.164778,4.422115
l24_tpn_tm,-11.879466,43.656855,11.879466,-43.656855,0.000000,0.000000
triplex_l28,4.392957,-1.216535,0.000000,0.000000,0.000000,0.000000
l28_tpn_tm,43.559853,-11.682538,-43.559853,11.682538,0.000000,0.000000
triplex_l29,4.393335,-1.217063,0.000000,0.000000,0.000000,0.000000
l29_tpn_tm,43.563692,-11.687796,-43.563692,11.687796,0.000000,0.000000
triplex_l30,0.000000,0.000000,0.000000,0.000000,-1.164093,4.420259
l30_tpn_tm,-11.872579,43.638394,11.872579,-43.638394,0.000000,0.000000
triplex_l31,0.000000,0.000000,0.000000,0.000000,-0.586929,2.298430
l31_tpn_tm,-6.102133,22.388984,6.102133,-22.388984,0.000000,0.000000
triplex_l32,0.000000,0.000000,0.000000,0.000000,-0.586874,2.298595
l32_tpn_tm,-6.101601,22.390702,6.101601,-22.390702,0.000000,0.000000
triplex_l33,4.498960,-1.247133,0.000000,0.000000,0.000000,0.000000
l33_tpn_tm,44.610876,-11.976516,-44.610876,11.976516,0.000000,0.000000
triplex_l34,0.000000,0.000000,0.000000,0.000000,-1.178813,4.440137
l34_tpn_tm,-12.019814,43.833903,12.019814,-43.833903,0.000000,0.000000
triplex_l37,4.385062,-1.215516,0.000000,0.000000,0.000000,0.000000
l37_tpn_tm,43.481702,-11.673143,-43.481702,11.673143,0.000000,0.000000
triplex_l38,0.000000,0.000000,-1.658086,-1.618829,0.000000,0.000000
l38_tpn_tm,-15.963763,-16.094674,15.963763,16.094674,0.000000,0.000000
triplex_l39,0.000000,0.000000,-1.658251,-1.618849,0.000000,0.000000
l39_tpn_tm,-15.965466,-16.094923,15.965466,16.094923,0.000000,0.000000
triplex_l41,0.000000,0.000000,0.000000,0.000000,-0.569757,2.242666
l41_tpn_tm,-5.925282,21.846614,5.925282,-21.846614,0.000000,0.000000
triplex_l42,2.212239,-0.632191,0.000000,0.000000,0.000000,0.000000
l42_tpn_tm,21.737906,-5.836160,-21.737906,5.836160,0.000000,0.000000
triplex_l43,0.000000,0.000000,-3.246177,-3.208994,0.000000,0.000000
l43_tpn_tm,-31.858056,-32.009459,31.858056,32.009459,0.000000,0.000000
triplex_l45,2.209620,-0.632282,0.000000,0.000000,0.000000,0.000000
l45_tpn_tm,21.712248,-5.837405,-21.712248,5.837405,0.000000,0.000000
triplex_l46,2.209480,-0.632358,0.000000,0.000000,0.000000,0.000000
l46_tpn_tm,21.710914,-5.838187,-21.710914,5.838187,0.000000,0.000000
triplex_l50,0.000000,0.000000,0.000000,0.000000,-1.146190,4.411527
l50_tpn_tm,-11.694724,43.553542,11.694724,-43.553542,0.000000,0.000000
triplex_l51,2.206991,-0.632188,0.000000,0.000000,0.000000,0.000000
l51_tpn_tm,21.686538,-5.836923,-21.686538,5.836923,0.000000,0.000000
triplex_l52,4.400940,-1.208257,0.000000,0.000000,0.000000,0.000000
l52_tpn_tm,43.638158,-11.599995,-43.638158,11.599995,0.000000,0.000000
triplex_l53,4.393898,-1.210869,0.000000,0.000000,0.000000,0.000000
l53_tpn_tm,43.568733,-11.626441,-43.568733,11.626441,0.000000,0.000000
triplex_l55,2.218358,-0.630705,0.000000,0.000000,0.000000,0.000000
l55_tpn_tm,21.797439,-5.820568,-21.797439,5.820568,0.000000,0.000000
triplex_l56,0.000000,0.000000,-1.661722,-1.627383,0.000000,0.000000
l56_tpn_tm,-15.997992,-16.178924,15.997992,16.178924,0.000000,0.000000
triplex_l58,0.000000,0.000000,-1.659782,-1.621969,0.000000,0.000000
l58_tpn_tm,-15.979819,-16.125649,15.979819,16.125649,0.000000,0.000000
triplex_l59,0.000000,0.000000,-1.660030,-1.622125,0.000000,0.000000
l59_tpn_tm,-15.982342,-16.127243,15.982342,16.127243,0.000000,0.000000
triplex_l60,2.201509,-0.639811,0.000000,0.000000,0.000000,0.000000
l60_tpn_tm,21.634181,-5.912412,-21.634181,5.912412,0.000000,0.000000
triplex_l62,0.000000,0.000000,0.000000,0.000000,-1.135738,4.408485
l62_tpn_tm,-11.591011,43.524481,11.591011,-43.524481,0.000000,0.000000
triplex_l63,4.353039,-1.226820,0.000000,0.000000,0.000000,0.000000
l63_tpn_tm,43.165949,-11.787731,-43.165949,11.787731,0.000000,0.000000
triplex_l64,0.000000,0.000000,-5.931578,-5.902470,0.000000,0.000000
l64_tpn_tm,-58.733779,-58.964704,58.733779,58.964704,0.000000,0.000000
triplex_l66,0.000000,0.000000,0.000000,0.000000,-2.107498,8.060438
l66_tpn_tm,-21.314884,80.073579,21.314884,-80.073579,0.000000,0.000000
triplex_l68,2.250646,-0.658408,0.000000,0.000000,0.000000,0.000000
l68_tpn_tm,22.117514,-6.086349,-22.117514,6.086349,0.000000,0.000000
triplex_l69,4.450472,-1.266947,0.000000,0.000000,0.000000,0.000000
l69_tpn_tm,44.132786,-12.176495,-44.132786,12.176495,0.000000,0.000000
triplex_l70,2.248709,-0.658848,0.000000,0.000000,0.000000,0.000000
l70_tpn_tm,22.098605,-6.090925,-22.098605,6.090925,0.000000,0.000000
triplex_l71,4.448177,-1.267564,0.000000,0.000000,0.000000,0.000000
l71_tpn_tm,44.110137,-12.182790,-44.110137,12.182790,0.000000,0.000000
triplex_l73,0.000000,0.000000,0.000000,0.000000,-1.153180,4.509697
l73_tpn_tm,-11.771897,44.523887,11.771897,-44.523887,0.000000,0.000000
triplex_l74,0.000000,0.000000,0.000000,0.000000,-1.151596,4.508093
l74_tpn_tm,-11.756100,44.508139,11.756100,-44.508139,0.000000,0.000000
triplex_l75,0.000000,0.000000,0.000000,0.000000,-1.151310,4.509002
l75_tpn_tm,-11.753267,44.517408,11.753267,-44.517408,0.000000,0.000000
triplex_l77,0.000000,0.000000,-3.322692,-3.270928,0.000000,0.000000
l77_tpn_tm,-32.610072,-32.628372,32.610072,32.628372,0.000000,0.000000
triplex_l79,4.446576,-1.270129,0.000000,0.000000,0.000000,0.000000
l79_tpn_tm,44.094519,-12.208311,-44.094519,12.208311,0.000000,0.000000
triplex_l80,0.000000,0.000000,-3.322452,-3.270508,0.000000,0.000000
l80_tpn_tm,-32.607757,-32.624205,32.607757,32.624205,0.000000,0.000000
triplex_l82,4.447080,-1.271546,0.000000,0.000000,0.000000,0.000000
l82_tpn_tm,44.099660,-12.222327,-44.099660,12.222327,0.000000,0.000000
triplex_l83,0.000000,0.000000,0.000000,0.000000,-0.565219,2.287939
l83_tpn_tm,-5.888100,22.289906,5.888100,-22.289906,0.000000,0.000000
triplex_l84,0.000000,0.000000,0.000000,0.000000,-0.564163,2.286793
l84_tpn_tm,-5.877602,22.278814,5.877602,-22.278814,0.000000,0.000000
triplex_l85,0.000000,0.000000,0.000000,0.000000,-1.146855,4.505945
l85_tpn_tm,-11.708967,44.487439,11.708967,-44.487439,0.000000,0.000000
triplex_l86,0.000000,0.000000,-1.695385,-1.642186,0.000000,0.000000
l86_tpn_tm,-16.324775,-16.328979,16.324775,16.328979,0.000000,0.000000
triplex_l87,0.000000,0.000000,-3.323019,-3.264867,0.000000,0.000000
l87_tpn_tm,-32.613632,-32.568396,32.613632,32.568396,0.000000,0.000000
triplex_l88,4.444042,-1.269535,0.000000,0.000000,0.000000,0.000000
l88_tpn_tm,44.069399,-12.202633,-44.069399,12.202633,0.000000,0.000000
triplex_l90,0.000000,0.000000,-3.323170,-3.263602,0.000000,0.000000
l90_tpn_tm,-32.615284,-32.555910,32.615284,32.555910,0.000000,0.000000
triplex_l92,0.000000,0.000000,0.000000,0.000000,-1.152731,4.512117
l92_tpn_tm,-11.767594,44.548057,11.767594,-44.548057,0.000000,0.000000
triplex_l94,4.444363,-1.270177,0.000000,0.000000,0.000000,0.000000
l94_tpn_tm,44.072759,-12.209111,-44.072759,12.209111,0.000000,0.000000
triplex_l95,0.000000,0.000000,-1.695693,-1.639984,0.000000,0.000000
l95_tpn_tm,-16.328106,-16.307480,16.328106,16.307480,0.000000,0.000000
triplex_l96,0.000000,0.000000,-1.695782,-1.639979,0.000000,0.000000
l96_tpn_tm,-16.329031,-16.307463,16.329031,16.307463,0.000000,0.000000
triplex_l98,4.454509,-1.267505,0.000000,0.000000,0.000000,0.000000
l98_tpn_tm,44.172936,-12.181859,-44.172936,12.181859,0.000000,0.000000
triplex_l99,0.000000,0.000000,-3.324482,-3.277477,0.000000,0.000000
l99_tpn_tm,-32.627036,-32.693255,32.627036,32.693255,0.000000,0.000000
triplex_l100,0.000000,0.000000,0.000000,0.000000,-1.156805,4.514154
l100_tpn_tm,-11.808057,44.567912,11.808057,-44.567912,0.000000,0.000000
triplex_l102,0.000000,0.000000,0.000000,0.000000,-0.568597,2.289688
l102_tpn_tm,-5.921410,22.306485,5.921410,-22.306485,0.000000,0.000000
triplex_l103,0.000000,0.000000,0.000000,0.000000,-1.154940,4.510279
l103_tpn_tm,-11.789331,44.529581,11.789331,-44.529581,0.000000,0.000000
triplex_l104,0.000000,0.000000,0.000000,0.000000,-1.153637,4.509506
l104_tpn_tm,-11.776347,44.522149,11.776347,-44.522149,0.000000,0.000000
triplex_l106,0.000000,0.000000,-3.325280,-3.276329,0.000000,0.000000
l106_tpn_tm,-32.635027,-32.681971,32.635027,32.681971,0.000000,0.000000
triplex_l107,0.000000,0.000000,-3.325383,-3.275182,0.000000,0.000000
l107_tpn_tm,-32.636258,-32.670652,32.636258,32.670652,0.000000,0.000000
triplex_l109,4.443861,-1.271446,0.000000,0.000000,0.000000,0.000000
l109_tpn_tm,44.067774,-12.221568,-44.067774,12.221568,0.000000,0.000000
triplex_l111,2.244281,-0.661328,0.000000,0.000000,0.000000,0.000000
l111_tpn_tm,22.055690,-6.115886,-22.055690,6.115886,0.000000,0.000000
triplex_l112,2.244478,-0.661367,0.000000,0.000000,0.000000,0.000000
l112_tpn_tm,22.057655,-6.116274,-22.057655,6.116274,0.000000,0.000000
triplex_l113,4.439608,-1.273484,0.000000,0.000000,0.000000,0.000000
l113_tpn_tm,44.026020,-12.242246,-44.026020,12.242246,0.000000,0.000000
triplex_l114,2.242869,-0.661875,0.000000,0.000000,0.000000,0.000000
l114_tpn_tm,22.042014,-6.121510,-22.042014,6.121510,0.000000,0.000000
sw13152,130.010537,-64.281018,-101.220839,-58.930330,-12.220032,120.369317
sw18135,81.470367,-45.830857,-99.281914,-42.888666,6.249810,77.917575
sw60160,94.013175,-39.289374,-73.905608,-40.943907,-6.949298,80.612736
sw61611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw97197,16.474150,-4.550901,-6.692170,-6.620999,-2.877173,11.309473
sw1491149,251.829239,-121.161010,-207.123912,-108.418936,-15.505035,234.243159
sw250251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw450451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw300350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw95195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tran611610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
reg1501491,258.124970,-124.190035,-212.302010,-111.129410,-15.892661,240.099238
reg252601,4.611434,-1.278311,0.000000,0.000000,-1.203148,4.711951
reg91401,7.007240,-1.911426,0.000000,0.000000,0.000000,0.000000
reg1606701,94.013175,-39.289374,-73.905608,-40.943907,-6.949298,80.612736
swEV6,0.859052,-0.021401,0.000000,0.000000,0.000000,0.000000
swEV5,0.000000,0.000000,-0.041508,-0.069488,0.000000,0.000000
swEV4,0.000000,0.000000,0.000000,0.000000,-0.039227,0.071014
swEV3,0.081718,-0.001938,0.000000,0.000000,0.000000,0.000000
swEV2,0.000000,0.000000,-0.040946,-0.070494,0.000000,0.000000
swEV1,0.000000,0.000000,0.000000,0.000000,-0.041780,0.072985
